course status	course_dept	course_id	course_time	number_seats	open_seats	course_name	instructor	discussion_time
online	ARAB	ARAB206	TuTh 12:30pm 1:45pm	15	9	Egyptian Colloquial Arabic I	Valerie Anishchenkova	
online	ARAB	ARAB304	TuTh 2:00pm 3:15pm	15	7	Advanced Modern Standard Arabic I	Samah Al-salami	F 2:00pm 2:50pm
online	ARAB	ARAB399B		5	1	Independent Study In Arabic; Moroccan Arabic: Foundation	Ahmed Hanafy	
online	ARAB	ARAB401	TuTh 12:30pm 1:45pm	15	6	Readings in Arabic Literature	Anny Gaul	
online	ARAB	ARAB499C	TuTh 11:00am 12:15pm	25	1	Special Topics in Arabic Studies; Food Cultures in the Global Middle East	Anny Gaul	
online	ARAB	ARAB499X	TuTh 9:30am 10:45am	15	1	Special Topics in Arabic Studies; Yemen: Land of War and Peace	Samah Al-salami	
in person	ARCH	ARCH448M	TuTh 12:30pm 1:45pm	15	0	Selected Topics in Visual Studies in Architecture; Applied Model Making	David Atwater	
online	ARCH	ARCH170	W 9:00am 9:50am	19	0	Design Thinking and Architecture	Siobhan Steen	F 9:00am 9:50am
online	ARCH	ARCH170	W 9:00am 9:50am	19	1	Design Thinking and Architecture	Siobhan Steen	F 9:00am 9:50am
online	ARCH	ARCH170	W 9:00am 9:50am	19	0	Design Thinking and Architecture	Siobhan Steen	F 9:00am 9:50am
online	ARCH	ARCH170	W 9:00am 9:50am	19	0	Design Thinking and Architecture	Siobhan Steen	F 9:00am 9:50am
online	ARCH	ARCH170	W 9:00am 9:50am	19	1	Design Thinking and Architecture	Siobhan Steen	F 12:00pm 12:50pm
online	ARCH	ARCH170	W 9:00am 9:50am	19	0	Design Thinking and Architecture	Siobhan Steen	F 12:00pm 12:50pm
online	ARCH	ARCH170	TuTh 7:30pm 8:45pm	22	0	Design Thinking and Architecture	Betsy Petrusic	
online	ARCH	ARCH171	TuTh 11:00am 12:15pm	50	26	Design Thinking and Making in Architecture	Alex Donahue,Elijah Northen	
online	ARCH	ARCH171	TuTh 12:30pm 1:45pm	50	22	Design Thinking and Making in Architecture	Elijah Northen,Alex Donahue	
online	ARCH	ARCH201	M 11:00am 11:50am	90	0	Elements and Principles of Architecture	Brian Kelly	
online	ARCH	ARCH226	TuTh 9:30am 10:45am	120	0	History of World Architecture II	Juan Burke	
online	ARCH	ARCH270	TuTh 2:00pm 3:15pm	90	0	Design in Practice	Madlen Simon	
online	ARCH	ARCH271	TuTh 3:30pm 4:45pm	85	0	People, Planet, and Profit: Building Sustainable Places	Wayne Curtis	
online	ARCH	ARCH300	W 8:00am 9:50am	20	4	Design Media and Representation II	Michael Abrams	W 10:00am 11:50am
online	ARCH	ARCH300	W 8:00am 9:50am	20	6	Design Media and Representation II	Michael Abrams	W 12:00pm 1:50pm
online	ARCH	ARCH300	W 8:00am 9:50am	20	4	Design Media and Representation II	Michael Abrams	W 10:00am 11:50am
online	ARCH	ARCH300	W 8:00am 9:50am	20	6	Design Media and Representation II	Michael Abrams	W 12:00pm 1:50pm
online	ARCH	ARCH300	W 8:00am 9:50am	20	5	Design Media and Representation II	Michael Abrams	W 10:00am 11:50am
online	ARCH	ARCH300	W 8:00am 9:50am	20	6	Design Media and Representation II	Michael Abrams	W 12:00pm 1:50pm
online	ARCH	ARCH300	W 8:00am 9:50am	20	4	Design Media and Representation II	Michael Abrams	W 10:00am 11:50am
online	ARCH	ARCH300	W 8:00am 9:50am	20	7	Design Media and Representation II	Michael Abrams	W 12:00pm 1:50pm
online	ARCH	ARCH426	TuTh 9:30am 10:45am	120	0	History of Architecture II	Juan Burke	
online	ARCH	ARCH427	TuTh 7:00pm 8:15pm	15	0	Theories of Architecture	Christian Calleri	
online	ARCH	ARCH428E	TuTh 2:00pm 3:15pm	15	0	Selected Topics in Architectural History; Global Renaissance	Juan Burke	
online	ARCH	ARCH428K	Th 2:00pm 4:45pm	20	0	Selected Topics in Architectural History; Cities of the Early Modern Mediterranean	Michele Lamprakos	
online	ARCH	ARCH428N	TuTh 3:30pm 4:45pm	25	0	Selected Topics in Architectural History; Medieval Architecture	Joseph Williams	
online	ARCH	ARCH428P	Tu 7:00pm 9:40pm	20	7	Selected Topics in Architectural History; Architecture of the Crusades	Joseph Williams	
online	ARCH	ARCH428T	TuTh 11:00am 12:15pm	30	0	Selected Topics in Architectural History; American Building Typologies	Caroline Hickman	
online	ARCH	ARCH430	TuTh 5:00pm 6:15pm	90	0	Measuring Sustainability in Architecture	Ralph Bennett	
online	ARCH	ARCH443	M 10:00am 12:40pm	10	1	Visual Communication For Architects	Brittany Williams	
online	ARCH	ARCH460	F 9:30am 12:00pm	60	38	Site Analysis and Design	Michael Ezban	
online	ARCH	ARCH462	TuTh 12:30pm 1:45pm	105	0	Methods & Materials of Building Construction	Ming Hu	
online	ARCH	ARCH464	TuTh 9:30am 10:45am	70	0	Architectural Structures I	Ming Hu	
online	ARCH	ARCH466	TuTh 11:00am 12:15pm	90	3	Environmental Systems in Architecture	Carl Bovill	
online	ARCH	ARCH467	Th 7:00pm 9:40pm	10	0	Integrated Project Delivery	Omar Hakeem	
online	ARCH	ARCH470	Tu 7:00pm 9:30pm	18	2	Computer Applications in Architecture	Andrew Lindberg	Th 7:00pm 8:15pm
online	ARCH	ARCH472	WF 9:30am 10:45am	18	0	Building Information Modeling Communication and Collaboration	Douglas Crawford	
online	ARCH	ARCH472	WF 11:00am 12:15pm	18	0	Building Information Modeling Communication and Collaboration	Douglas Crawford	
online	ARCH	ARCH478C	Th 7:00pm 9:40pm	4	0	Selected Topics in Architecture; Architecture and Cinema: Place and Film	Peter Noonan	
online	ARCH	ARCH478E	Tu 6:30pm 9:30pm	25	0	Selected Topics in Architecture; Creating the Cities We Want	Carl Elefante	
online	ARCH	ARCH478I	Th 2:00pm 4:45pm	15	0	Selected Topics in Architecture; Whose Truth? PlaceMaking, PlaceKeeping, & PlaceSharing	Ronit Eisenbach	
online	ARCH	ARCH478T	W 9:00am 11:40am	15	0	Selected Topics in Architecture; Ecological Design Thinking	Julie Gabrielli	
online	ARCH	ARCH478U	W 7:00pm 9:50pm	20	0	Selected Topics in Architecture; The Black Experience & The American Built Enviornment	Marques King	
online	ARCH	ARCH628E	TuTh 2:00pm 3:15pm	4	3	Selected Topics in Architectural History; Global Renaissance	Juan Burke	
online	ARCH	ARCH628K	Th 2:00pm 4:45pm	10	7	Selected Topics in Architectural History; Cities of the Early Modern Mediterranean	Michele Lamprakos	
online	ARCH	ARCH628N	TuTh 3:30pm 4:45pm	15	15	Selected Topics in Architectural History; Medieval Architecture	Joseph Williams	
online	ARCH	ARCH628P	Tu 7:00pm 9:40pm	5	4	Selected Topics in Architectural History; Architecture of the Crusades	Joseph Williams	
online	ARCH	ARCH628T	TuTh 11:00am 12:15pm	10	3	Selected Topics in Architectural History; American Building Typologies	Caroline Hickman	
online	ARCH	ARCH678C	Th 7:00pm 9:40pm	11	0	Advanced Selected Topics in Architecture; Architecture and Cinema: Place and Film	Peter Noonan	
online	ARCH	ARCH678E	Tu 6:30pm 9:30pm	5	0	Advanced Selected Topics in Architecture; Creating the Cities We Want	Carl Elefante	
online	ARCH	ARCH678I	Th 2:00pm 4:45pm	1	1	Advanced Selected Topics in Architecture; Whose Truth? PlaceMaking, PlaceKeeping, & PlaceSharing	Ronit Eisenbach	
online	ARCH	ARCH678L	Tu 7:00pm 9:40pm	15	10	Advanced Selected Topics in Architecture; Destruction, Memory, Renewal	Michele Lamprakos	
online	ARCH	ARCH678T	W 9:00am 11:40am	15	1	Advanced Selected Topics in Architecture; Ecological Design Thinking	Julie Gabrielli	
online	ARCH	ARCH678U	W 7:00pm 9:50pm	2	0	Advanced Selected Topics in Architecture; The Black Experience & The American Built Enviornment	Marques King	
online	ARCH	ARCH770	M 11:00am 1:50pm	30	18	Professional Practice of Architecture	Andrew Pressman	
blended	ARCH	ARCH401	MWF 2:00pm 6:00pm	70	57	Architecture Design Studio II	Michael Abrams	
blended	ARCH	ARCH401	MWF 2:00pm 6:00pm	15	0	Architecture Design Studio II	Portia Strahan	
blended	ARCH	ARCH403	MWF 2:00pm 6:00pm	54	39	Architecture Design Studio IV	Michael Ezban,Brittany Williams,Marcus Cross,Jana VanderGoot	
blended	ARCH	ARCH404	MWF 2:00pm 6:00pm	12	8	Graduate Architecture Design Studio I	Lindsey May	
blended	ARCH	ARCH406	MWF 2:00pm 6:00pm	16	5	Graduate Architecture Design Studio III	James Tilghman	
blended	ARCH	ARCH600	MWF 2:00pm 6:00pm	12	0	Integrated Design Studio V	Julie Gabrielli,Amy Gardner	
blended	ARCH	ARCH611	TuTh 5:00pm 6:15pm	25	0	Advanced Architecture Technology Seminar	Ming Hu,Carl Bovill	
blended	ARCH	ARCH700	TuTh 1:00pm 6:00pm	19	3	Urban Design Studio VII	Matthew Bell	F 4:00pm 6:00pm
blended	ARCH	ARCH797	TuTh 9:00am 10:15am	20	0	Thesis Proseminar	James Tilghman	
online	AREC	AREC200	MW 10:00am 10:50am	35	0	The Chesapeake Bay Ecosystem: Intersection of Science, Economics, and Policy	Rebecca Epanchin-Niell,Sara Lombardi	F 11:00am 11:50am
online	AREC	AREC200	MW 10:00am 10:50am	35	0	The Chesapeake Bay Ecosystem: Intersection of Science, Economics, and Policy	Sara Lombardi,Rebecca Epanchin-Niell	F 11:00am 11:50am
online	AREC	AREC200	MW 10:00am 10:50am	35	0	The Chesapeake Bay Ecosystem: Intersection of Science, Economics, and Policy	Sara Lombardi,Rebecca Epanchin-Niell	F 10:00am 10:50am
online	AREC	AREC200	MW 10:00am 10:50am	35	0	The Chesapeake Bay Ecosystem: Intersection of Science, Economics, and Policy	Rebecca Epanchin-Niell,Sara Lombardi	F 10:00am 10:50am
online	AREC	AREC241	TuTh 12:30pm 1:45pm	36	2	Environment, Economics and Policy	Lars Olson	W 10:00am 10:50am
online	AREC	AREC241	TuTh 12:30pm 1:45pm	36	2	Environment, Economics and Policy	Lars Olson	W 11:00am 11:50am
online	AREC	AREC250	TuTh 11:00am 12:15pm	80	21	Elements of Agricultural and Resource Economics	Mary Zaki	
online	AREC	AREC306	MW 3:30pm 4:45pm	50	0	Farm Management and Sustainable Food Production	Dale Johnson	
online	AREC	AREC326	TuTh 2:00pm 3:15pm	45	20	Intermediate Applied Microeconomics	Neslihan Uler	
online	AREC	AREC365	MWF 1:00pm 1:50pm	360	14	World Hunger, Population, and Food Supplies	Kenneth Leonard	
online	AREC	AREC380	TuTh 11:00am 12:15pm	40	3	Data Science for Environmental and Resource Economics	James Archsmith	
online	AREC	AREC422	TuTh 12:30pm 1:45pm	35	16	Econometric Analysis in Agricultural and Environmental Economics	Louis Preonas	
online	AREC	AREC426	TuTh 9:30am 10:45am	35	24	Economic Methods and Food Consumption Policy	Mary Zaki	
online	AREC	AREC427	MWF 1:00pm 1:50pm	35	20	Commodity Pricing and Markets	James MacDonald	
online	AREC	AREC430	MWF 10:00am 10:50am	80	66	Introduction to Agricultural and Resource Law	Paul Goeringer	
online	AREC	AREC453	TuTh 2:00pm 3:15pm	80	39	Natural Resources and Public Policy	Erik Lichtenberg	
online	AREC	AREC455	TuTh 3:30pm 4:45pm	80	7	Economics of Land Use	David Newburn	
online	AREC	AREC620		25	18	Optimization in Agricultural and Resource Economics	Lars Olson	
online	AREC	AREC623	TuTh 11:30am 2:00pm	27	5	Applied Econometrics I	Erich Battistin	F 11:00am 1:00pm
online	AREC	AREC785	TuTh 12:30pm 1:45pm	28	26	Advanced Economics of Natural Resources	James Archsmith	
online	AREC	AREC845	TuTh 2:00pm 3:15pm	25	19	Environment and Development Economics	Louis Preonas	
online	AREC	AREC847	MW 10:00am 11:15am	25	18	Networks, Social Learning and Technology Adoption	Kenneth Leonard	
online	AREC	AREC891	TuTh 9:30am 10:45am	10	5	Introduction to Prospectus Development	Erik Lichtenberg	
online	AREC	AREC892	TuTh 9:30am 10:45am	35	33	Dissertation Prospectus Development	Erik Lichtenberg	
in person	ARHU	ARHU309	W 7:00pm 8:30pm	15	6	Writers' House Colloquium: Creative Writing in Community	Johnna Schmidt	
in person	ARHU	ARHU309	W 5:15pm 6:45pm	15	4	Writers' House Colloquium: Creative Writing in Community	Jacqueline Mueck	
online	ARHU	ARHU158Q	MW 3:30pm 4:45pm	25	0	Explorations in Arts and Humanities; The Power of Youth	Robert Crane	
online	ARHU	ARHU158T	TuTh 9:30am 10:45am	25	1	Explorations in Arts and Humanities; Using Science Fiction to Interrogate Diversity, Identity, and Power	Rebecca Holden	
online	ARHU	ARHU158V	TuTh 3:30pm 4:45pm	25	1	Explorations in Arts and Humanities; Identity in Graphic Narrative Texts	Peter Witte	
online	ARHU	ARHU158W	MW 9:30am 10:45am	25	0	Explorations in Arts and Humanities; Language and Racism	Jose Magro	
online	ARHU	ARHU230	MWF 12:00pm 12:50pm	22	0	Introduction to Humanities, Health, and Medicine	Marybeth Shea	
online	ARHU	ARHU240	MW 3:30pm 4:45pm	25	1	Cultural Institutions of the United States	Janet Schroeder	
online	ARHU	ARHU275	TuTh 3:30pm 4:45pm	15	3	Scriptwriting for Theater, Film, and Television	Melanie Rio	
online	ARHU	ARHU275	TuTh 3:30pm 4:45pm	5	2	Scriptwriting for Theater, Film, and Television	Melanie Rio	
online	ARHU	ARHU275	MWF 10:00am 10:50am	20	0	Scriptwriting for Theater, Film, and Television	Paul Cote	
online	ARHU	ARHU309	W 3:30pm 5:00pm	15	6	Writers' House Colloquium: Creative Writing in Community	Vivianne Salgado	
online	ARHU	ARHU319A	M 3:30pm 6:00pm	15	6	Writers' House Second Year Colloquium: Form and Theory of Creative Writing; Prose	Vivianne Salgado	
online	ARHU	ARHU319B	Th 5:30pm 8:00pm	15	4	Writers' House Second Year Colloquium: Form and Theory of Creative Writing; Poetry	Laura Lauth	
online	ARHU	ARHU319C	M 6:00pm 8:00pm	15	3	Writers' House Second Year Colloquium: Form and Theory of Creative Writing; Spoken Word	Naliyah Kaya	
online	ARHU	ARHU375	M 12:30pm 3:00pm	15	9	The TV Writers Room Screenwriting for Television and Video	Paul Cote	
online	ARHU	ARHU440	M 1:00pm 3:30pm	15	1	Arts Leadership Seminar	Leayne Dempsey	
online	ARHU	ARHU468A	Th 4:00pm 5:30pm	20	4	Peer Mentoring Program; Arts and Humanities' Ambassador Program	Amanda Bachert	
online	ARMY	ARMY106	TuTh 11:00am 12:15pm	40	20	Basic Military Science I	Cody Davis,John Andrews,Marisa Pace	
online	ARMY	ARMY106	MWF 9:00am 9:50am	40	31	Basic Military Science I	Cody Davis,John Andrews,Marisa Pace	
online	ARMY	ARMY106	TuTh 11:00am 12:15pm	9	0	Basic Military Science I	Marisa Pace,John Andrews,Cody Davis	
online	ARMY	ARMY106	MWF 9:00am 9:50am	9	6	Basic Military Science I	John Andrews,Cody Davis,Marisa Pace	
online	ARMY	ARMY199		25	25	ARMY ROTC INDEPENDENT STUDY	Cody Davis,Marisa Pace,John Andrews	
online	ARMY	ARMY201	TuTh 12:30pm 1:45pm	30	1	Army Leadership Development	Marisa Pace,James Choi	
online	ARMY	ARMY299		25	11	ARMY ROTC INDEPENDENT STUDY	Marisa Pace,James Choi	
online	ARMY	ARMY399		25	21	ARMY ROTC INDEPENDENT STUDY	Marisa Pace,Ashley Miller	
online	ARMY	ARMY499		25	9	ARMY ROTC INDEPENDENT STUDY III	Marisa Pace	
blended	ARMY	ARMY301	TuTh 11:00am 12:15pm	40	6	Advanced Military Leadership I	Marisa Pace,Ashley Miller	Th 4:00pm 6:00pm
blended	ARMY	ARMY401	TuTh 2:00pm 3:15pm	30	18	Advanced Military Leadership III	Marisa Pace	Th 4:00pm 6:00pm
in person	ARSC	ARSC100	Tu 9:00am 9:50am	27	9	The USAF Today I	Steven Freund	
in person	ARSC	ARSC100	Th 9:00am 9:50am	40	0	The USAF Today I	Steven Freund	
in person	ARSC	ARSC100	Th 1:00pm 1:50pm	35	12	The USAF Today I	Steven Freund	
in person	ARSC	ARSC100	Tu 9:00am 9:50am	10	7	The USAF Today I	Steven Freund	
in person	ARSC	ARSC100	Th 9:00am 9:50am	10	9	The USAF Today I	Steven Freund	
in person	ARSC	ARSC200	Th 10:00am 10:50am	40	0	The Development of Air Power I	Joshua Rager	
in person	ARSC	ARSC200	Th 2:00pm 2:50pm	35	15	The Development of Air Power I	Joshua Rager	
in person	ARSC	ARSC200	Tu 11:00am 11:50am	27	12	The Development of Air Power I	Joshua Rager	
in person	ARSC	ARSC300	Th 9:00am 12:00pm	35	20	Management and Leadership I	Isham Nichols	
in person	ARSC	ARSC300	TuTh 12:30pm 1:45pm	20	8	Management and Leadership I	Isham Nichols	
in person	ARSC	ARSC300	MW 9:30am 11:00am	20	11	Management and Leadership I	Isham Nichols	
in person	ARSC	ARSC400	Th 9:00am 12:00pm	27	14	National Security Forces in Contemporary American Society I	Zachary Crampton	
in person	ARSC	ARSC400	TuTh 2:00pm 3:30pm	18	1	National Security Forces in Contemporary American Society I	Zachary Crampton	
blended	ARSC	ARSC059	Th 7:00am 8:50am	220	15	Air Force Officer Lab	Joshua Rager,Isham Nichols,Zachary Crampton	
blended	ARSC	ARSC059	Th 7:00am 8:50am	10	6	Air Force Officer Lab	Joshua Rager,Isham Nichols,Zachary Crampton	
in person	ARTH	ARTH370	W 2:00pm 4:30pm	23	1	Latin American Art and Archaeology before 1500	Beryl Bland	
in person	ARTH	ARTH389A	W 10:00am 12:30pm	10	0	Special Topics in Art History and Archaeology; The Art of Drawing: A Left and Right Brain Experience	Beryl Bland	
in person	ARTH	ARTH389B	F 10:00am 12:30pm	10	0	Special Topics in Art History and Archaeology; The Art of Color: A Left and Right Brain Experience	Beryl Bland	
online	ARTH	ARTH200	M 9:00am 9:50am	25	0	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	
online	ARTH	ARTH200	M 11:00am 11:50am	25	0	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	
online	ARTH	ARTH200	W 9:00am 9:50am	25	0	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	
online	ARTH	ARTH200	W 11:00am 11:50am	25	0	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	
online	ARTH	ARTH200	F 10:00am 10:50am	25	0	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	
online	ARTH	ARTH200	F 9:00am 9:50am	25	0	Art and Society in Ancient and Medieval Europe and the Mediterranean	Emily Egan	
online	ARTH	ARTH201	F 9:00am 9:50am	25	1	Art and Society in the West from the Renaissance to the Present	Steven Mansbach	
online	ARTH	ARTH201	M 10:00am 10:50am	25	0	Art and Society in the West from the Renaissance to the Present	Steven Mansbach	
online	ARTH	ARTH201	W 10:00am 10:50am	25	0	Art and Society in the West from the Renaissance to the Present	Steven Mansbach	
online	ARTH	ARTH201	M 11:00am 11:50am	25	0	Art and Society in the West from the Renaissance to the Present	Steven Mansbach	
online	ARTH	ARTH201	MW 3:00pm 4:15pm	28	6	Art and Society in the West from the Renaissance to the Present	Abigail Upshaw	
online	ARTH	ARTH260	MW 11:00am 11:50am	25	0	Art and Activism	Abigail McEwen	F 11:00am 11:50am
online	ARTH	ARTH260	MW 11:00am 11:50am	25	0	Art and Activism	Abigail McEwen	Tu 9:30am 10:20am
online	ARTH	ARTH260	MW 11:00am 11:50am	25	0	Art and Activism	Abigail McEwen	F 10:00am 10:50am
online	ARTH	ARTH260C	MW 11:00am 11:50am	25	2	Art and Activism	Abigail McEwen	M 9:00am 9:50am
online	ARTH	ARTH262	M 2:00pm 4:30pm	25	0	Public Art	Abigail McEwen	
online	ARTH	ARTH303	TuTh 11:00am 12:15pm	25	0	Roman Art and Archaeology	Maryl Gensheimer	
online	ARTH	ARTH305	TuTh 2:00pm 3:15pm	35	5	Archaeological Methods and Practice	Jorge Bravo	
online	ARTH	ARTH337	TuTh 3:30pm 4:45pm	25	1	Cities and the Arts	Elizabeth Honig	
online	ARTH	ARTH359I	W 3:30pm 7:00pm	25	0	Film as Art; Gilliam and Cronenberg: The Existential Individual in an Absurd World	Greg Metcalf	
online	ARTH	ARTH389L	TuTh 11:30am 1:00pm	12	0	Special Topics in Art History and Archaeology; Visual Cultures of Islam	Instructor: TBA	
online	ARTH	ARTH389Q	Tu 2:00pm 4:30pm	25	0	Special Topics in Art History and Archaeology; Classic Foreign Films	Jason Kuo	
online	ARTH	ARTH488A	M 1:00pm 3:30pm	12	0	Colloquium in Art History; The Art and Archaeology of Bronze Age Pylos	Emily Egan	
online	ARTH	ARTH488B	TuTh 12:30pm 1:45pm	12	0	Colloquium in Art History; Living Lodging, Dwelling, Inhabiting Spaces in Early Modern Europe	Elizabeth Honig	
online	ARTH	ARTH489O	F 2:00pm 4:30pm	15	0	Special Topics in Art History; Art in the Museum World	Aneta Georgievska-Shine	
online	ARTH	ARTH489Q	Th 2:00pm 4:30pm	15	0	Special Topics in Art History; Global Art Cinemas	Jason Kuo	
online	ARTH	ARTH489V	Th 11:30am 2:00pm	15	0	Special Topics in Art History; Markets and Collecting	Rex Weil	
online	ARTH	ARTH692	F 1:00pm 3:30pm	7	0	Methods of Art History	Jordana Saggese	
online	ARTH	ARTH738G	Tu 12:00pm 2:30pm	7	0	Seminar in Seventeenth-Century Southern European Art; Realizing the Artistic Idea from Early Modernity to the Nineteenth Century	Anthony Colantuono	
online	ARTH	ARTH779F	Th 12:00pm 2:30pm	7	0	Seminar in Japanese Art; Art and the Cold War: The View from Japan	Alicia Volk	
blended	ARTH	ARTH389O	TuTh 12:30pm 1:45pm	25	21	Special Topics in Art History and Archaeology; Activist and Critical Art in Contemporary Iran	Marjan Moosavi	
online	ARTT	ARTT100	TuTh 12:30pm 3:00pm	18	0	Two-Dimensional Design Fundamentals	Peter Cullen	
online	ARTT	ARTT100	TuTh 12:30pm 3:00pm	18	0	Two-Dimensional Design Fundamentals	Peter Cullen	
online	ARTT	ARTT100	MW 12:30pm 3:00pm	18	2	Two-Dimensional Design Fundamentals	Wendy Jacobs	
online	ARTT	ARTT100	MW 12:30pm 3:00pm	18	7	Two-Dimensional Design Fundamentals	Wendy Jacobs	
online	ARTT	ARTT100	MW 3:30pm 6:00pm	18	1	Two-Dimensional Design Fundamentals	Wendy Jacobs	
online	ARTT	ARTT100	MW 3:30pm 6:00pm	18	9	Two-Dimensional Design Fundamentals	Wendy Jacobs	
online	ARTT	ARTT110	MW 9:00am 11:30am	18	4	Elements of Drawing I	Rachel Scully	
online	ARTT	ARTT110	MW 9:00am 11:30am	18	7	Elements of Drawing I	Rachel Scully	
online	ARTT	ARTT110	TuTh 9:00am 11:30am	18	0	Elements of Drawing I	Peter Cullen	
online	ARTT	ARTT110	MW 3:30pm 6:00pm	18	2	Elements of Drawing I	Rachel Scully	
